NU_INSCRICAO;NU_ANO;CO_MUNICIPIO_RESIDENCIA;NO_MUNICIPIO_RESIDENCIA;CO_UF_RESIDENCIA;SG_UF_RESIDENCIA;NU_IDADE;TP_SEXO;TP_ESTADO_CIVIL;TP_COR_RACA;TP_NACIONALIDADE;CO_MUNICIPIO_NASCIMENTO;NO_MUNICIPIO_NASCIMENTO;CO_UF_NASCIMENTO;SG_UF_NASCIMENTO;TP_ST_CONCLUSAO;TP_ANO_CONCLUIU;TP_ESCOLA;TP_ENSINO;IN_TREINEIRO;CO_ESCOLA;CO_MUNICIPIO_ESC;NO_MUNICIPIO_ESC;CO_UF_ESC;SG_UF_ESC;TP_DEPENDENCIA_ADM_ESC;TP_LOCALIZACAO_ESC;TP_SIT_FUNC_ESC;IN_BAIXA_VISAO;IN_CEGUEIRA;IN_SURDEZ;IN_DEFICIENCIA_AUDITIVA;IN_SURDO_CEGUEIRA;IN_DEFICIENCIA_FISICA;IN_DEFICIENCIA_MENTAL;IN_DEFICIT_ATENCAO;IN_DISLEXIA;IN_DISCALCULIA;IN_AUTISMO;IN_VISAO_MONOCULAR;IN_OUTRA_DEF;IN_SABATISTA;IN_GESTANTE;IN_LACTANTE;IN_IDOSO;IN_ESTUDA_CLASSE_HOSPITALAR;IN_SEM_RECURSO;IN_BRAILLE;IN_AMPLIADA_24;IN_AMPLIADA_18;IN_LEDOR;IN_ACESSO;IN_TRANSCRICAO;IN_LIBRAS;IN_LEITURA_LABIAL;IN_MESA_CADEIRA_RODAS;IN_MESA_CADEIRA_SEPARADA;IN_APOIO_PERNA;IN_GUIA_INTERPRETE;IN_MACA;IN_COMPUTADOR;IN_CADEIRA_ESPECIAL;IN_CADEIRA_CANHOTO;IN_CADEIRA_ACOLCHOADA;IN_PROVA_DEITADO;IN_MOBILIARIO_OBESO;IN_LAMINA_OVERLAY;IN_PROTETOR_AURICULAR;IN_MEDIDOR_GLICOSE;IN_MAQUINA_BRAILE;IN_SOROBAN;IN_MARCA_PASSO;IN_SONDA;IN_MEDICAMENTOS;IN_SALA_INDIVIDUAL;IN_SALA_ESPECIAL;IN_SALA_ACOMPANHANTE;IN_MOBILIARIO_ESPECIFICO;IN_MATERIAL_ESPECIFICO;IN_NOME_SOCIAL;IN_CERTIFICADO;NO_ENTIDADE_CERTIFICACAO;CO_UF_ENTIDADE_CERTIFICACAO;SG_UF_ENTIDADE_CERTIFICACAO;CO_MUNICIPIO_PROVA;NO_MUNICIPIO_PROVA;CO_UF_PROVA;SG_UF_PROVA;TP_PRESENCA_CN;TP_PRESENCA_CH;TP_PRESENCA_LC;TP_PRESENCA_MT;CO_PROVA_CN;CO_PROVA_CH;CO_PROVA_LC;CO_PROVA_MT;NU_NOTA_CN;NU_NOTA_CH;NU_NOTA_LC;NU_NOTA_MT;TX_RESPOSTAS_CN;TX_RESPOSTAS_CH;TX_RESPOSTAS_LC;TX_RESPOSTAS_MT;TP_LINGUA;TX_GABARITO_CN;TX_GABARITO_CH;TX_GABARITO_LC;TX_GABARITO_MT;TP_STATUS_REDACAO;NU_NOTA_COMP1;NU_NOTA_COMP2;NU_NOTA_COMP3;NU_NOTA_COMP4;NU_NOTA_COMP5;NU_NOTA_REDACAO;Q001;Q002;Q003;Q004;Q005;Q006;Q007;Q008;Q009;Q010;Q011;Q012;Q013;Q014;Q015;Q016;Q017;Q018;Q019;Q020;Q021;Q022;Q023;Q024;Q025;Q026;Q027;Q028;Q029;Q030;Q031;Q032;Q033;Q034;Q035;Q036;Q037;Q038;Q039;Q040;Q041;Q042;Q043;Q044;Q045;Q046;Q047;Q048;Q049;Q050
160000398276;2016;3550308;São Paulo;35;SP;20;F;0;1;1;3550308;São Paulo;35;SP;1;2;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;3550308;São Paulo;35;SP;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;B;C;F;B;4;G;A;B;B;A;A;B;A;B;A;B;A;B;C;A;B;C;B;B;B;C;D;D;5;0;5;5;5;5;5;5;5;1;1;5;5;A;A;A;A;A;A;A;B;A
160000398277;2016;3510609;Carapicuíba;35;SP;29;F;1;3;1;3510609;Carapicuíba;35;SP;1;10;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;3534401;Osasco;35;SP;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;H;H;F;F;3;E;A;C;C;B;A;B;A;B;A;B;A;A;C;B;B;C;B;A;B;C;B;A;2;2;1;1;5;5;5;5;5;3;0;5;5;A;D;B;A;A;A;D;B;A
160000398278;2016;2307700;Maranguape;23;CE;22;M;0;3;1;2307700;Maranguape;23;CE;1;5;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;2307700;Maranguape;23;CE;1;1;1;1;293;297;301;305;385.9;523.8;525.8;519.4;AABACBBEECAECCABACCEBBAAEAACDABBACBEBACDAAABC;AEEBAEAABCDAACABDDBADECCDDEACDDDEBDBABABADADC;99999ECCAEAAAAEECCCEAEEEDBEEBACBAEEEADECCAEACCDECD;EDBBBEABCEACADACCBAADEDACADCEAAABBCCAADCACABA;1;EBEECADBCABECDDBEADCCABDEABEBCADBADDCCCEDBBCA;DCECBAAADCBBECAEDCEDDACCBDDACEDDBADBCADBCBCEE;EECDABBECCDAAECBBCBDABBAAEEBBDCBADEBABEADCECEBCABD;CCEEBCCEBAABDDECADCEECDBCBDBECBADDACEAABDBDAD;1;120;120;80;80;80;480;C;C;A;B;6;H;A;C;E;A;B;C;A;C;A;B;A;A;D;B;A;E;B;B;B;B;D;E;2;1;5;5;2;5;5;5;5;5;5;5;;A;A;A;A;A;A;A;A;A
160000398279;2016;3137601;Lagoa Santa;31;MG;23;F;1;2;1;3171204;Vespasiano;31;MG;1;2;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;3137601;Lagoa Santa;31;MG;1;1;1;1;293;297;299;303;421.7;480.6;518.3;463.5;ECABCDEBDCDEDDADDEABCCCBDBDEDDBCACDBEDDABBDCC;ECCADBACBCAECEADDBBABACECDCEBEBDBADAADEBBEBBC;DECAB99999BBCBADCEDADBEBDCADBCBECBBCBEBBAEBBDECAAE;DCCDCDAEBDCDDBBBDBBBEEBBCADDABBCDEADBBCBBCDAD;0;EBEECADBCABECDDBEADCCABDEABEBCADBADDCCCEDBBCA;DCECBAAADCBBECAEDCEDDACCBDDACEDDBADBCADBCBCEE;CEDEACCBEBDBABECABDADEADCEDCBEBBCEBAAEBAAECBBCBDAB;DADCCECBDECADCBACDBCEEABDDAABDBCEADDBECEBAEBC;1;100;100;100;120;80;500;B;B;B;B;4;D;A;B;C;A;B;B;A;A;A;B;A;A;B;A;A;D;A;B;A;B;D;E;5;2;5;5;5;5;5;1;5;5;0;5;;A;A;A;A;A;A;B;B;C
160000398280;2016;3543402;Ribeirão Preto;35;SP;21;F;0;1;1;3543402;Ribeirão Preto;35;SP;1;4;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;3543402;Ribeirão Preto;35;SP;1;1;1;1;294;298;300;304;509.4;636.9;648.4;499.3;DCBBDDABDCCEDAECDDCCAABEBBCBBBCAACBBCBBACACAA;EDDEBDBDDABDDACABECAADCCDBBDEEAAAADEAABCCECAD;99999DCCDBAADDBABBAAAEDBDABDCADAEAEBEAECDECBDABEBE;CBDCEAACEBAEDEEACDBEEBABBBBBBBCDCDCAABBCDBCAA;1;EADBDCCBADBEBCEBCABDEBEEBECADDBEACACDDBCADCCA;EDDBDDACDCEDDACBBBCBCDCECADBEEBAAADECAECCBCAD;DECEACCEBBDADEBABEAAEDCBCABDCEBADCEBAAECBBCBDABEBB;CBAACCEABDDCDBDDCEAECADBECEBACBDABDBEBCDADCEE;1;160;140;140;160;60;660;B;D;D;F;6;G;A;C;E;C;A;C;C;B;A;A;A;A;D;B;A;E;B;C;B;B;F;D;3;0;5;5;5;5;5;5;5;5;5;5;;A;A;A;A;A;A;A;A;A
160000398281;2016;3518800;Guarulhos;35;SP;23;M;0;3;1;3518800;Guarulhos;35;SP;1;2;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;3518800;Guarulhos;35;SP;1;1;1;1;292;296;300;304;479.6;528.6;457.4;542;DEDDCDCABEDCAECCAECABCDAABAEEBAEBADBBDACCDABD;BAEDCDBBCEDCDCCBBAADADCAEEBCDACAAAAEAABABBCEE;CECDA99999AABBCCADDAACDEECDDCBEACAEBBECBBECDDCABEE;ABDCCBDACDABDBAACDECABCDEDADECAECAEDBBACCAACE;0;DBDCCACADBADBCABDEBEECECDDBCADCCBEBBEDBEAEACA;EEBCBCEDDBDDACCCBCADADBAADEDDADCECAECBBBADCEC;DECEACCEBBDADEBABEAAEDCBCABDCEBADCEBAAECBBCBDABEBB;CBAACCEABDDCDBDDCEAECADBECEBACBDABDBEBCDADCEE;1;120;120;80;80;60;460;D;D;C;B;8;B;A;B;B;B;A;B;B;A;A;B;B;A;B;A;A;B;B;B;B;B;C;E;4;3;3;3;3;4;4;3;3;3;3;3;;B;A;A;A;A;A;A;C;A
160000398282;2016;3205002;Serra;32;ES;18;F;0;2;1;3205002;Serra;32;ES;1;1;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;3205002;Serra;32;ES;1;1;1;1;351;356;364;369;490.5;591.9;631.2;416.9;AAECCEBAADCDEEBAAEDCADEECBCDBCCCEBBDBBCAEEEBE;DEBEECDECEBBABAABDEAAEACDCEDBABBDCCEEABDBADAC;99999DBDDAACAEDBEACCCCDAAECCE*EBDAACEADDEBECAAEBDC;CCBBADABDBDDADCECBADCBEDBDEDBBBEBCBCECDACBACD;1;AADCACCECACDEDXCCDCCAACBCBDEBEBACCAEBDEBBEDAB;DEBEEDDEBBBBABADEDCBECABDDEEEAABBCCBCABDDAEEC;DDABCCBCDAACAEACDACCCCDAAECCECEBDAACEEDAEBECADBBDD;BCABBDDBDCDCCCACEDCBADEEEECAACEACEBCBDEBBBDDD;1;140;160;140;120;120;680;C;D;B;C;4;C;A;B;D;A;A;B;A;B;A;B;A;B;C;B;A;E;B;B;B;B;A;E;5;0;4;5;0;5;5;0;2;0;4;0;;A;A;A;A;A;A;A;A;A
160000398283;2016;4317301;Santa Vitória do Palmar;43;RS;21;F;0;3;1;3131307;Ipatinga;31;MG;1;4;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;3131307;Ipatinga;31;MG;1;1;1;1;291;295;300;304;421.9;601.9;616.5;514.4;BCDBAEEEACBCDEBBCADCEDEACAECADEDEAABCEBABDEAA;ECEBCBDCADDDEAEAACEDDEADDBECABECDAAEEDBCADDAA;DEBEA99999AEDEBABBAAEDAACBBDACAADCEBEAECCBDACCEBDE;BADCEBBEEBCBDEABBADEDEDBCCEAECBDAEDDBCADEEADE;0;BCADBCEDCCBADBDCADBEBDBEADCCAEACDBEDBCACAEBEE;BCBCCADCCBEDDBEEADBDCECCBBECAEEDDADCDDACAADBA;DECEACCEBBDADEBABEAAEDCBCABDCEBADCEBAAECBBCBDABEBB;CBAACCEABDDCDBDDCEAECADBECEBACBDABDBEBCDADCEE;1;120;120;100;120;60;520;E;D;B;B;3;D;A;B;B;A;A;B;A;B;A;A;A;A;B;B;A;C;A;A;A;C;F;E;5;4;5;5;5;5;5;3;5;3;5;5;4;A;A;B;A;A;A;A;B;A
160000398284;2016;4108304;Foz do Iguaçu;41;PR;30;M;;1;1;3304557;Rio de Janeiro;33;RJ;1;1;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;4108304;Foz do Iguaçu;41;PR;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;E;E;D;B;3;F;A;B;C;B;A;B;B;A;B;B;A;A;B;A;A;C;B;B;B;B;G;E;5;5;5;5;5;5;5;1;5;5;2;5;;A;A;A;A;A;A;B;B;D
160000398285;2016;2111201;São José de Ribamar;21;MA;25;F;0;3;1;2111300;São Luís;21;MA;1;7;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;2111201;São José de Ribamar;21;MA;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;E;F;D;D;5;C;A;B;B;A;A;B;A;A;A;A;A;A;B;A;A;D;A;B;A;C;H;D;5;3;5;5;5;5;5;5;5;2;5;5;5;C;A;A;A;A;A;A;A;A
160000398286;2016;2302206;Beberibe;23;CE;17;M;0;3;1;2303501;Cascavel;23;CE;2;0;2;1;0;23058463;2302206;Beberibe;23;CE;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;2302206;Beberibe;23;CE;1;1;1;1;293;297;300;304;482.2;574.6;434.7;562.3;CCDBDBBAAABDAEBBAADBCAABDCDACCBBAABCBBEAABEBE;DCCEBAAADBBBEEADCCEADBCDBEDAADDEEACAACEACAEDC;ABACA99999AAEBACEABDCBAABACDEACDCAECAAAABAEAACEABC;AAACCDBCEACDDBAAAAAEDCDDBABBACABADAAABABAABAC;0;EBEECADBCABECDDBEADCCABDEABEBCADBADDCCCEDBBCA;DCECBAAADCBBECAEDCEDDACCBDDACEDDBADBCADBCBCEE;DECEACCEBBDADEBABEAAEDCBCABDCEBADCEBAAECBBCBDABEBB;CBAACCEABDDCDBDDCEAECADBECEBACBDABDBEBCDADCEE;1;120;120;120;120;100;580;D;C;B;B;4;B;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;A;A;;;;;;;;5;5;3;5;4;5;5;;A;A;A;A;B;A;A;A;A
160000398287;2016;3168705;Timóteo;31;MG;21;F;0;3;1;3168705;Timóteo;31;MG;1;3;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;3121605;Diamantina;31;MG;1;1;1;1;352;357;362;367;669.6;671.7;538.3;777.4;CADCBCAECEACDEDDCBDCCDADECEEDABDAEABCCCCDCEBC;ECDACDBCCABDDDBBCBABEDDCECEECCBCABBCACDECBDEA;CDDAD99999DDDCEEEEBECCBBC.CABBDCEEEBDEBACECCCCDCAD;BDDDBDCBBCEBCEACAADDCBEDCEBCBACCEDCDCDBAABAAD;0;CACCACXEBEACDEDBCBDECAADCCAEDABCAEBBACCCDDEBB;EBEADBEDCABDDEBBBBABEDDDECEECCBCABBCEAAEEBDDA;CDDABBCDACDDDBCCECAECDAECADAEBACEEEBDABACDACCCACAE;BDDDBDEBBCEBCEACAACEEEEACEDCBADCCDCDCDBABBDBC;1;160;160;140;140;120;720;G;F;D;D;4;K;A;C;D;C;A;B;A;B;A;B;A;A;B;A;B;C;B;B;B;A;;;;;;;;5;5;1;1;1;3;3;;C;A;A;A;A;D;A;A;A
160000398288;2016;3532207;Narandiba;35;SP;21;F;0;3;1;3532207;Narandiba;35;SP;1;4;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;3541406;Presidente Prudente;35;SP;1;1;1;1;294;298;301;305;440.5;546.6;546.4;420.2;DBAADBAECBCCDBCEDBCBEAABDAAABADABBDDCDCAADCAE;EBDDDDBCACECDBEBBACEAACCAADBDCAEAABBCACCEACAE;99999AAACCCAAACCBCCDDEBEBADBEAADABCDDBBDBDDAACDAAA;BDACABDDBCCDCAECCDBECDDCADABACDEDDEAEBDDACDDE;1;EADBDCCBADBEBCEBCABDEBEEBECADDBEACACDDBCADCCA;EDDBDDACDCEDDACBBBCBCDCECADBEEBAAADECAECCBCAD;EECDABBECCDAAECBBCBDABBAAEEBBDCBADEBABEADCECEBCABD;CCEEBCCEBAABDDECADCEECDBCBDBECBADDACEAABDBDAD;1;140;120;120;140;80;600;B;B;A;B;6;C;A;B;B;B;A;B;B;B;A;A;A;A;B;A;A;C;A;A;B;A;;;;;;;;5;5;5;5;5;5;5;;A;A;A;A;A;A;A;A;A
160000398289;2016;1721000;Palmas;17;TO;18;M;0;1;1;1709302;Guaraí;17;TO;1;1;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;1721000;Palmas;17;TO;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;F;E;F;F;5;D;A;B;B;A;B;B;A;B;A;A;A;A;B;B;A;D;A;B;B;A;;;;;;;;5;5;5;5;5;5;5;;A;A;A;A;A;A;A;A;A
160000398290;2016;3106200;Belo Horizonte;31;MG;25;F;0;1;1;3118601;Contagem;31;MG;1;7;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;3106200;Belo Horizonte;31;MG;1;1;1;1;292;296;300;304;646.9;591.6;621.9;669.1;AEDCBACABBCCDDABBEBEECDEEDBBDDCBDEEBDDBAAEBCB;EEECDBEBDCEDACCCBBAEAACBADAEDAECBAACAEBBAACEE;99999CDBBDDADEBABEAADBABCADACAAADBEBCCECCBDCEEACAB;DBACCCDDDBBBDBAEDCDDDDDCDDDCDCDDEBDDCBDDADCEE;1;DBDCCACADBADBCABDEBEECECDDBCADCCBEBBEDBEAEACA;EEBCBCEDDBDDACCCBCADADBAADEDDADCECAECBBBADCEC;DECEACCEBBDADEBABEAAEDCBCABDCEBADCEBAAECBBCBDABEBB;CBAACCEABDDCDBDDCEAECADBECEBACBDABDBEBCDADCEE;1;160;200;160;200;180;900;B;F;B;E;3;G;A;C;D;C;A;B;A;B;A;B;A;A;C;A;B;C;B;B;B;A;;;;;;;;5;5;3;3;3;5;5;;D;A;A;B;A;D;A;A;B
160000398291;2016;4106902;Curitiba;41;PR;22;M;0;2;1;4106902;Curitiba;41;PR;1;4;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;4106902;Curitiba;41;PR;1;1;1;1;293;297;302;306;460;551.1;499;453.7;ADAABDDCDADAECEBADADCDEDCAECCBDBACDBCAAABAACA;AAECBDAABCEBCEADECEADECCABEDBDBDEBDCEADCEACCC;99999ACDEBADACCBCECABDCACCDBACEAAAECAEACEBAADBBEDC;CACDDEDEBBBDAEBCDDACCBABDAAEDACBCDDCBEEEDCAAB;1;EBEECADBCABECDDBEADCCABDEABEBCADBADDCCCEDBBCA;DCECBAAADCBBECAEDCEDDACCBDDACEDDBADBCADBCBCEE;EDECACCBBEDEBBBDABCBBCCEBADCEBAAEAAEDCBCABDBABEADE;CEECDBDADEBCCEBABECEACBDABDBDDABDDECADCCEACBA;1;120;160;160;140;40;620;G;G;A;A;3;F;D;C;D;C;A;B;B;B;B;B;B;B;D;B;B;D;B;D;B;A;;;;;;;;5;5;1;5;0;5;5;;A;A;A;A;A;A;A;A;A
160000398292;2016;3306305;Volta Redonda;33;RJ;20;F;0;2;1;3306305;Volta Redonda;33;RJ;1;1;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;3306305;Volta Redonda;33;RJ;1;1;1;1;293;297;299;303;502.3;645.5;565.2;538.5;DEBECBDBADBAADAEECDDCBAAABBABACBAEBCBBEADABCD;DCEDDDAADCBBEEAAECEEDACBADDAEEBABABECBDBCBAEE;99999BCEBBBEABECADDAAEEDCEAADABADDEAAEABDDCBDEACCB;BADDEBBDDCDCDBEBCCBCDCEEDDCEDBACABAEBEEABEEEE;1;EBEECADBCABECDDBEADCCABDEABEBCADBADDCCCEDBBCA;DCECBAAADCBBECAEDCEDDACCBDDACEDDBADBCADBCBCEE;CEDEACCBEBDBABECABDADEADCEDCBEBBCEBAAEBAAECBBCBDAB;DADCCECBDECADCBACDBCEEABDDAABDBCEADDBECEBAEBC;1;100;120;120;120;140;600;B;E;C;D;3;C;A;A;B;A;A;B;A;B;A;A;A;A;B;B;A;C;A;B;A;A;;;;;;;;5;5;5;5;5;5;5;;A;A;A;B;A;A;A;A;A
160000398293;2016;3550308;São Paulo;35;SP;17;F;0;2;1;3550308;São Paulo;35;SP;2;0;2;1;0;35005320;3550308;São Paulo;35;SP;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;3550308;São Paulo;35;SP;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;H;E;F;D;5;E;A;B;C;C;A;B;B;B;A;B;A;A;B;B;B;E;B;B;B;A;;;;;;;;5;5;5;5;3;0;3;;A;A;A;A;B;A;A;A;A
160000398294;2016;4126256;Sarandi;41;PR;22;M;0;3;1;4126256;Sarandi;41;PR;4;0;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;SECRETARIA ESTADUAL - PR;41;PR;4126256;Sarandi;41;PR;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;B;B;B;B;3;B;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;B;B;A;A;B;D;B;5;5;5;3;0;0;0;0;0;0;0;5;;A;A;B;A;D;A;A;B;C
160000398295;2016;3541000;Praia Grande;35;SP;22;M;0;3;1;3551009;São Vicente;35;SP;1;4;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;3549102;São João da Boa Vista;35;SP;1;1;1;1;294;298;302;306;567.3;703.6;729;644.2;EEBDBADADECACADBBAADEBECDECEDDDCCEDBBDABBDBCE;EADBBDADDCEDDACABBCEBDCEEBDAEEAAEADECAECCECBD;99999CCBBEEEBEBDAACEBCCEAADCEBAAEAAEEABCABDBEBEADE;CBEDDBACDABEAEBABCCAABBDDCBDAEEDDAEEDEACDCCDA;1;EADBDCCBADBEBCEBCABDEBEEBECADDBEACACDDBCADCCA;EDDBDDACDCEDDACBBBCBCDCECADBEEBAAADECAECCBCAD;EDECACCBBEDEBBBDABCBBCCEBADCEBAAEAAEDCBCABDBABEADE;CEECDBDADEBCCEBABECEACBDABDBDDABDDECADCCEACBA;1;120;120;120;140;140;640;C;C;C;B;1;D;A;B;B;A;A;B;A;B;A;B;A;A;A;A;A;C;B;B;B;C;G;D;0;0;5;0;0;0;5;5;5;0;0;5;5;A;A;A;A;A;A;A;A;A
160000398296;2016;3518800;Guarulhos;35;SP;17;F;0;1;1;3152501;Pouso Alegre;31;MG;3;0;1;;1;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;3518800;Guarulhos;35;SP;1;1;1;1;293;297;301;305;511.7;525.5;453.5;509.7;ACAADBDACCBABCAEACAEBDADDEBEACDBEACDBCEDACBCC;ECECABAABABBCEEEABAADCADDEACCEDABADCCADBCECDC;99999EDDAACABCEDAECBAAEEBCABBDDCAABACCCEBCCDBDDADA;ABBBAECDDEEEEACEAACACEDDCEDADBBEAEBEECEAACBAD;1;EBEECADBCABECDDBEADCCABDEABEBCADBADDCCCEDBBCA;DCECBAAADCBBECAEDCEDDACCBDDACEDDBADBCADBCBCEE;EECDABBECCDAAECBBCBDABBAAEEBBDCBADEBABEADCECEBCABD;CCEEBCCEBAABDDECADCEECDBCBDBECBADDACEAABDBDAD;1;120;80;80;120;40;440;E;E;C;D;2;C;A;B;C;B;A;B;B;B;A;B;A;B;B;B;B;C;B;B;B;A;;;;;;;;5;5;5;5;5;3;5;;A;A;A;A;C;A;A;A;A
160000398297;2016;2111300;São Luís;21;MA;26;F;0;3;1;2110500;São Bento;21;MA;1;8;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;2111300;São Luís;21;MA;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;D;B;F;B;3;D;A;B;C;A;A;B;B;B;A;B;A;A;C;B;B;D;B;B;B;C;K;B;2;0;5;4;4;4;5;2;3;3;4;5;4;A;A;B;A;A;A;A;A;A
160000398298;2016;1505536;Parauapebas;15;PA;20;F;1;3;1;2111300;São Luís;21;MA;1;2;1;;0;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;1505536;Parauapebas;15;PA;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;B;C;A;B;2;E;A;B;B;A;B;B;A;B;A;A;A;A;B;A;B;C;A;B;A;B;B;E;5;0;5;5;5;5;5;5;5;1;4;4;;B;A;A;A;A;A;A;A;C
